ma_period_0,ma_period_1,ma_period_2,macd_0_fast,macd_0_slow,macd_0_signal,macd_1_fast,macd_1_slow,macd_1_signal,macd_2_fast,macd_2_slow,macd_2_signal,pair_0_short,pair_0_long,pair_0_sig,pair_1_short,pair_1_long,pair_1_sig,pair_2_short,pair_2_long,pair_2_sig,rsi_period_0,rsi_period_1,rsi_period_2,bb_period_0,bb_period_1,bb_period_2,momentum_period_0,momentum_period_1,momentum_period_2,epoch,timestamp,log_loss,log_point_loss,log_point_h0,log_point_h1,log_point_h2,log_trend_loss,log_local_trend,log_global_trend,log_extended_trend,log_dir_loss,log_reg_loss,log_inter_reg,log_vol_loss,log_var_nll,log_val_f1,log_val_dir_acc,log_val_loss,log_val_point_loss,log_val_point_h0,log_val_point_h1,log_val_point_h2,log_val_trend_loss,log_val_local_trend,log_val_global_trend,log_val_extended_trend,log_val_dir_loss,log_val_reg_loss,log_val_inter_reg,log_val_vol_loss,log_val_var_nll,change_ma_period_0,change_ma_period_1,change_ma_period_2,change_macd_0_fast,change_macd_0_slow,change_macd_0_signal,change_macd_1_fast,change_macd_1_slow,change_macd_1_signal,change_macd_2_fast,change_macd_2_slow,change_macd_2_signal,change_pair_0_short,change_pair_0_long,change_pair_0_sig,change_pair_1_short,change_pair_1_long,change_pair_1_sig,change_pair_2_short,change_pair_2_long,change_pair_2_sig,change_rsi_period_0,change_rsi_period_1,change_rsi_period_2,change_bb_period_0,change_bb_period_1,change_bb_period_2,change_momentum_period_0,change_momentum_period_1,change_momentum_period_2,change_epoch,convergence_score,mean_param_change_pct,std_param_change_pct
19.999916076660156,29.999860763549805,39.999755859375,14.999937057495117,19.999916076660156,11.999943733215332,5.999980926513672,6.999977111816406,4.999984264373779,29.999860763549805,59.99958038330078,6.999977111816406,28.999868392944336,45.99971389770508,8.999963760375977,10.999954223632812,15.999935150146484,8.999963760375977,3.999988079071045,39.999755859375,8.999963760375977,4.999988555908203,35.999794006347656,39.9998779296875,11.999946594238281,24.999893188476562,30.999858856201172,3.564946174621582,4.401193618774414,4.688875675201416,0,2025-11-14T22:07:17.256644,4.502345561981201,1.1018545627593994,0.36382633447647095,0.35603147745132446,0.3819967806339264,3.0039830207824707,0.6614525318145752,0.6614524722099304,1.6810778379440308,0.9769344925880432,0.22716422379016876,0.11358211189508438,0.5934077501296997,0.9517560601234436,0.35555556416511536,0.5166666507720947,8.204541206359863,1.6100960969924927,1.2373042106628418,0.20895233750343323,0.16383959352970123,7.657269477844238,2.218522787094116,2.2185232639312744,3.2202234268188477,0.9160158634185791,0.22716400027275085,0.11358200013637543,0.21290111541748047,3.508310079574585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.999834060668945,29.999732971191406,39.99953079223633,14.999876022338867,19.999834060668945,11.999892234802246,5.999961853027344,6.9999542236328125,4.999967098236084,29.999732971191406,59.99919891357422,6.9999542236328125,28.999746322631836,45.999454498291016,8.999926567077637,10.999911308288574,15.999870300292969,8.999926567077637,3.99997615814209,39.99953079223633,8.999926567077637,4.99998664855957,35.9996452331543,39.9997673034668,11.999895095825195,24.999797821044922,30.999717712402344,3.564943313598633,4.401189804077148,4.68887186050415,1,2025-11-14T22:07:33.731466,4.187929153442383,1.0610345602035522,0.30950382351875305,0.34535688161849976,0.40617379546165466,2.696556806564331,0.554655909538269,0.5546558499336243,1.587244987487793,0.9526811838150024,0.2271633744239807,0.11358168721199036,0.5672001242637634,0.7886607646942139,0.39694657921791077,0.47333332896232605,8.146544456481934,1.6024266481399536,1.2266120910644531,0.21131744980812073,0.16449713706970215,7.599660873413086,2.1993188858032227,2.1993186473846436,3.2010228633880615,0.916685938835144,0.2271631807088852,0.1135815903544426,0.2126091867685318,3.4651808738708496,0.00041008167682588393,0.00042597650504333935,0.0005626712809526425,0.0004069027490985514,0.00041008167682588393,0.00042915545464927555,0.00031789244935496444,0.00032697512046308397,0.00034332383438935614,0.00042597650504333935,0.0006357873240538055,0.00032697512046308397,0.00042093402234094174,0.0005639152770370631,0.00041326053448786313,0.00039014111664283053,0.0004053132272541197,0.00041326053448786313,0.0002980241120580198,0.0005626712809526425,0.00041326053448786313,3.814705996794121e-05,0.0004132612351424638,0.0002765663957714715,0.00042915535233018637,0.0003814713563839689,0.00045530464987872285,8.02543098570751e-05,8.66741524242977e-05,8.135633209044587e-05,100.0,,,
19.99974822998047,29.99959945678711,39.99930191040039,14.999814987182617,19.99974822998047,11.999839782714844,5.999941825866699,6.999931335449219,4.999950408935547,29.99959945678711,59.998817443847656,6.999931335449219,28.99961280822754,45.99918746948242,8.99988842010498,10.999868392944336,15.99980354309082,8.99988842010498,3.9999642372131348,39.99930191040039,8.99988842010498,4.999988555908203,35.99946975708008,39.9996452331543,11.999841690063477,24.999719619750977,30.999591827392578,3.5649404525756836,4.401185989379883,4.688868045806885,2,2025-11-14T22:07:50.801727,4.114725112915039,1.020749807357788,0.30577731132507324,0.34262046217918396,0.3723520040512085,2.6837470531463623,0.5468078851699829,0.5468078851699829,1.5901312828063965,0.9677116870880127,0.22716253995895386,0.11358126997947693,0.5397067070007324,0.775590717792511,0.38759690523147583,0.47333332896232605,8.090028762817383,1.5952013731002808,1.2161098718643188,0.2137991338968277,0.16529233753681183,7.543076515197754,2.1804563999176025,2.1804563999176025,3.182163715362549,0.9173524379730225,0.22716233134269714,0.11358116567134857,0.21230441331863403,3.4231297969818115,0.00042915700308411293,0.0004450519757128779,0.000572211301993384,0.00040690440480376086,0.00042915700308411293,0.00043710465374198536,0.00033378813290998397,0.0003269761895938738,0.00033378820718634567,0.0004450519757128779,0.0006357913663347201,0.0003269761895938738,0.00046039852490943465,0.0005805042940317276,0.0004238587100898612,0.0003901426387496778,0.0004172358956385736,0.0004238587100898612,0.00029802500024438046,0.000572211301993384,0.0004238587100898612,3.8147074519928605e-05,0.0004874383430232897,0.00030517755659398575,0.0004450519049731531,0.0003128077055066516,0.00040608437448854903,8.02543742646693e-05,8.667422754844981e-05,8.135639827902742e-05,100.0,,,
19.999671936035156,29.99947166442871,39.99906921386719,14.999750137329102,19.999671936035156,11.999789237976074,5.999922275543213,6.999907493591309,4.999935150146484,29.99947166442871,59.998409271240234,6.999908447265625,28.999479293823242,45.99892044067383,8.99985122680664,10.999825477600098,15.999736785888672,8.99985122680664,3.9999513626098633,39.99906921386719,8.99985122680664,4.999990940093994,35.99932098388672,39.99951171875,11.999792098999023,24.99962043762207,30.999462127685547,3.5649373531341553,4.401182174682617,4.688864231109619,3,2025-11-14T22:08:08.778637,4.399121284484863,1.0805153846740723,0.35006245970726013,0.3607901632785797,0.3696627914905548,2.908431053161621,0.6239534020423889,0.6239534616470337,1.6605241298675537,0.9989092946052551,0.227161705493927,0.1135808527469635,0.5898944139480591,0.8685966730117798,0.38759690523147583,0.47333332896232605,8.034611701965332,1.5881158113479614,1.2057820558547974,0.2161259949207306,0.16620776057243347,7.487452983856201,2.161914110183716,2.161914110183716,3.1636247634887695,0.9179604649543762,0.2271614968776703,0.11358074843883514,0.21201293170452118,3.3820674419403076,0.00038147452875497776,0.00042598021544426243,0.0005817514858743587,0.00043233768930509725,0.00038147452875497776,0.00042121178019675204,0.0003258418840336682,0.0003406013111788075,0.0003051788080783882,0.00042598021544426243,0.0006803010872737283,0.0003269772587316552,0.000460400644587211,0.0005805076639036437,0.00041326399399304887,0.00039014416086840197,0.00041723763650376315,0.00041326399399304887,0.000321867959510918,0.0005817514858743587,0.00041326399399304887,4.7683824959926506e-05,0.00041326495740986714,0.00033378897117369833,0.00041326432243009596,0.0003967329650685017,0.00041839166061742063,8.694230856173078e-05,8.667430267273214e-05,8.135646446771669e-05,50.0,,,
19.99958038330078,29.999332427978516,39.998844146728516,14.999691009521484,19.99958038330078,11.999734878540039,5.999904155731201,6.999880790710449,4.999917984008789,29.999332427978516,59.998008728027344,6.999885559082031,28.999351501464844,45.998661041259766,8.999812126159668,10.99978256225586,15.999675750732422,8.999812126159668,3.99993896484375,39.998844146728516,8.999812126159668,4.999988555908203,35.99917221069336,39.999385833740234,11.999741554260254,24.999530792236328,30.999324798583984,3.564934492111206,4.401178359985352,4.688860893249512,4,2025-11-14T22:08:23.966012,4.362655162811279,1.0544624328613281,0.34236806631088257,0.3562009632587433,0.35589343309402466,2.875089645385742,0.6159472465515137,0.6159471869468689,1.6431952714920044,0.9676066040992737,0.22716082632541656,0.11358041316270828,0.5988221764564514,0.8945630788803101,0.3650793433189392,0.46666666865348816,7.980579376220703,1.5812441110610962,1.1956822872161865,0.21855458617210388,0.1670071929693222,7.433056354522705,2.143780469894409,2.1437807083129883,3.1454949378967285,0.9185971617698669,0.22716061770915985,0.11358030885457993,0.2117139995098114,3.3421072959899902,0.000457771180786428,0.00046412967452493306,0.0005626809400700928,0.0003941919503714878,0.000457771180786428,0.0004530032566165695,0.00030200077900306206,0.0003814747678283254,0.00034332720685006446,0.00046412967452493306,0.0006675897207205162,0.00032697832787642833,0.00044067121724374096,0.0005639250042771223,0.00043445881478787604,0.00039014568299900306,0.00038147600217918164,0.00043445881478787604,0.0003099479215965274,0.0005626809400700928,0.00043445881478787604,4.768380222246573e-05,0.0004132666652961755,0.0003147163661665792,0.00042121345397098584,0.00035858698721393244,0.0004430047882664767,8.025450844748924e-05,8.667437779714469e-05,7.118696432444944e-05,33.33333333333333,,,
19.9995059967041,29.99919891357422,39.998619079589844,14.999628067016602,19.9995059967041,11.999682426452637,5.999882698059082,6.99985408782959,4.999900817871094,29.99919891357422,59.99760437011719,6.999860763549805,28.99922752380371,45.9984016418457,8.999773025512695,10.999736785888672,15.999610900878906,8.999773025512695,3.999927043914795,39.998619079589844,8.999773025512695,4.99998664855957,35.9990119934082,39.999271392822266,11.999693870544434,24.999431610107422,30.99917984008789,3.5649313926696777,4.401174545288086,4.688857078552246,5,2025-11-14T22:08:40.653377,4.250505447387695,1.036702036857605,0.3235214352607727,0.3455134332180023,0.36766716837882996,2.785062313079834,0.587419867515564,0.5874199271202087,1.610222578048706,0.9854642748832703,0.2271599918603897,0.11357999593019485,0.5703259706497192,0.8349483013153076,0.4000000059604645,0.5099999904632568,7.927103042602539,1.5746320486068726,1.1855943202972412,0.22112298011779785,0.1679147183895111,7.378718376159668,2.125666856765747,2.125667095184326,3.1273844242095947,0.9192485213279724,0.2271597683429718,0.1135798841714859,0.21142441034317017,3.302647829055786,0.0003719407870267054,0.00044505791793004833,0.0005626841061863112,0.00041962534323445694,0.0003719407870267054,0.0004371103856314981,0.00035763358150719667,0.0003814762230638617,0.000343328385589821,0.00044505791793004833,0.0006739522172964369,0.000354227680113876,0.00042751873650191804,0.0005639281844091605,0.00043446070234069413,0.00041615701881758,0.00040531979851314397,0.00043446070234069413,0.000298027771419852,0.0005626841061863112,0.00043446070234069413,3.814705996794121e-05,0.0004450582480578771,0.00028610668784873424,0.00039737285677943126,0.00039673596168873413,0.0004676182369635726,8.69424539266857e-05,8.667445292168746e-05,8.135658857179933e-05,25.0,0.8010386948476419,1.9896130515235808,12.345179108948283
19.999422073364258,29.999059677124023,39.998409271240234,14.999568939208984,19.999422073364258,11.999627113342285,5.999864101409912,6.999828338623047,4.999884128570557,29.999059677124023,59.997230529785156,6.999835014343262,28.999099731445312,45.99813461303711,8.999735832214355,10.999687194824219,15.999542236328125,8.999735832214355,3.9999136924743652,39.998409271240234,8.999735832214355,4.99998664855957,35.998870849609375,39.99916076660156,11.999648094177246,24.99933624267578,30.999046325683594,3.5649285316467285,4.40117073059082,4.6888532638549805,6,2025-11-14T22:08:57.112595,4.149379253387451,1.0061731338500977,0.3137355446815491,0.32713934779167175,0.3652982711791992,2.7115392684936523,0.5646727085113525,0.5646727681159973,1.5821937322616577,0.9546212553977966,0.22715911269187927,0.11357955634593964,0.5706920623779297,0.797390878200531,0.43921566009521484,0.5233333110809326,7.873351097106934,1.5679130554199219,1.1754359006881714,0.22373566031455994,0.16874147951602936,7.323978424072266,2.107419013977051,2.1074187755584717,3.109140157699585,0.9199172854423523,0.22715887427330017,0.11357943713665009,0.21117030084133148,3.2631638050079346,0.0004196270640763851,0.00046413389436312564,0.0005245389826881154,0.0003941951583933368,0.0004196270640763851,0.00046095478518354624,0.0003099502124589495,0.0003678534755136972,0.0003337926319949584,0.00046413389436312564,0.000623092098352926,0.00036785312469430725,0.000440675043131892,0.0005805175811822738,0.00041326929284113737,0.00045083864658238297,0.0004291638790883224,0.00041326929284113737,0.0003337920987833874,0.0005245389826881154,0.00041326929284113737,0.0,0.0003920768682595231,0.00027657058954072973,0.0003814794584040759,0.00038147839970116505,0.0004307030217754834,8.025464263075789e-05,8.667452804636047e-05,8.135665476079822e-05,20.0,0.8526515239383009,1.473484760616991,9.604965700964602
19.999345779418945,29.998924255371094,39.99818420410156,14.99949836730957,19.999345779418945,11.999567985534668,5.999843597412109,6.999800682067871,4.999866485595703,29.998924255371094,59.996849060058594,6.999808311462402,28.998979568481445,45.99789047241211,8.999696731567383,10.999640464782715,15.99947738647461,8.999696731567383,3.99990177154541,39.99818420410156,8.999696731567383,4.99998664855957,35.99871826171875,39.99906921386719,11.999595642089844,24.999225616455078,30.998912811279297,3.5649254322052,4.401166915893555,4.688849449157715,7,2025-11-14T22:09:12.550248,4.285854816436768,1.0380547046661377,0.3404982089996338,0.3449603319168091,0.35259613394737244,2.8490350246429443,0.6073986291885376,0.6073984503746033,1.6342380046844482,0.9733407497406006,0.22715824842453003,0.11357912421226501,0.560857892036438,0.8700339794158936,0.32034632563591003,0.476666659116745,7.820986747741699,1.561307430267334,1.1655255556106567,0.22613444924354553,0.1696474701166153,7.270597457885742,2.0896239280700684,2.0896239280700684,3.0913493633270264,0.9205465316772461,0.22715802490711212,0.11357901245355606,0.21092469990253448,3.2248902320861816,0.00038148074995682116,0.0004514199924504775,0.0005626902238677361,0.0004704928501617605,0.00038148074995682116,0.000492747041709686,0.00034174103706642497,0.00039510333450865217,0.00035286767452668286,0.0004514199924504775,0.000635812225321171,0.0003814787177791835,0.0004143679113489451,0.0005307620125334473,0.0004344643854178069,0.0004248306399648761,0.0004053231808618792,0.0004344643854178069,0.000298029654427463,0.0005626902238677361,0.0004344643854178069,0.0,0.00042386854649541244,0.00022888663817028021,0.00043711354691972835,0.00044251663175871674,0.00043070487683440284,8.694259929212673e-05,8.667460317116371e-05,8.13567209499048e-05,16.666666666666664,0.9064148995395587,0.9358510046044132,5.5521790332549115
